OCC_CODE,REPORT_DATE,NAICS,VALUE
29-1051,2016-05-01,493100,0
29-1141,2016-05-01,493100,65360
29-1141,2016-05-01,512100,0
31-1014,2016-05-01,512100,0
29-1141,2016-05-01,518200,60890
29-1141,2016-05-01,522100,73740
29-1141,2016-05-01,523900,67830
21-1021,2016-05-01,524100,53470
21-1022,2016-05-01,524100,59920
21-1023,2016-05-01,524100,56520
21-1029,2016-05-01,524100,72410
29-1051,2016-05-01,524100,119790
29-1069,2016-05-01,524100,0
29-1141,2016-05-01,524100,72410
29-1171,2016-05-01,524100,100230
31-1014,2016-05-01,524100,30360
21-1022,2016-05-01,524200,51060
21-1023,2016-05-01,524200,44230
21-1029,2016-05-01,524200,68270
29-1021,2016-05-01,524200,129480
29-1051,2016-05-01,524200,118210
29-1069,2016-05-01,524200,168830
29-1141,2016-05-01,524200,68020
29-1171,2016-05-01,524200,96780
21-1021,2016-05-01,531100,46320
21-1022,2016-05-01,531100,57100
21-1029,2016-05-01,531100,71900
29-1141,2016-05-01,531100,54910
21-1029,2016-05-01,531300,55480
21-1022,2016-05-01,532200,48330
29-1051,2016-05-01,532200,113450
29-1141,2016-05-01,532200,60570
29-1141,2016-05-01,532400,51110
21-1021,2016-05-01,541100,48740
21-1029,2016-05-01,541100,61760
29-1141,2016-05-01,541100,74500
29-1051,2016-05-01,541200,124750
29-1141,2016-05-01,541200,74490
29-1171,2016-05-01,541200,48360
29-1141,2016-05-01,541300,70040
29-1051,2016-05-01,541500,110020
29-1141,2016-05-01,541500,73800
29-1171,2016-05-01,541500,116250
21-1021,2016-05-01,541600,49230
21-1022,2016-05-01,541600,57030
21-1023,2016-05-01,541600,49040
21-1029,2016-05-01,541600,48690
29-1051,2016-05-01,541600,119250
29-1062,2016-05-01,541600,0
29-1069,2016-05-01,541600,0
29-1071,2016-05-01,541600,122970
29-1141,2016-05-01,541600,70620
29-1171,2016-05-01,541600,106970
31-1014,2016-05-01,541600,22200
21-1021,2016-05-01,541700,36150
21-1022,2016-05-01,541700,56620
21-1023,2016-05-01,541700,30920
21-1029,2016-05-01,541700,46280
29-1051,2016-05-01,541700,121660
29-1062,2016-05-01,541700,181990
29-1063,2016-05-01,541700,165000
29-1066,2016-05-01,541700,196400
29-1067,2016-05-01,541700,0
29-1069,2016-05-01,541700,177490
29-1071,2016-05-01,541700,101560
29-1141,2016-05-01,541700,70280
29-1171,2016-05-01,541700,97630
31-1014,2016-05-01,541700,34440
21-1022,2016-05-01,541900,62270
29-1069,2016-05-01,541900,122150
29-1141,2016-05-01,541900,60770
29-1171,2016-05-01,541900,95030
21-1021,2016-05-01,551100,41110
21-1022,2016-05-01,551100,57220
21-1023,2016-05-01,551100,45610
21-1029,2016-05-01,551100,55230
29-1021,2016-05-01,551100,147360
29-1051,2016-05-01,551100,121380
29-1062,2016-05-01,551100,0
29-1063,2016-05-01,551100,179990
29-1066,2016-05-01,551100,185380
29-1069,2016-05-01,551100,0
29-1071,2016-05-01,551100,104680
29-1141,2016-05-01,551100,73410
29-1171,2016-05-01,551100,100670
31-1014,2016-05-01,551100,26990
21-1022,2016-05-01,561100,61760
29-1051,2016-05-01,561100,121160
29-1069,2016-05-01,561100,0
29-1141,2016-05-01,561100,70940
29-1171,2016-05-01,561100,102900
21-1021,2016-05-01,561200,28550
21-1023,2016-05-01,561200,32070
29-1141,2016-05-01,561200,65510
21-1021,2016-05-01,561300,39730
21-1022,2016-05-01,561300,58710
21-1023,2016-05-01,561300,39750
21-1029,2016-05-01,561300,39610
29-1021,2016-05-01,561300,151080
29-1051,2016-05-01,561300,117630
29-1062,2016-05-01,561300,194030
29-1063,2016-05-01,561300,122730
29-1069,2016-05-01,561300,0
29-1071,2016-05-01,561300,112270
29-1141,2016-05-01,561300,69450
29-1151,2016-05-01,561300,148520
29-1171,2016-05-01,561300,107410
31-1014,2016-05-01,561300,28120
29-1051,2016-05-01,561400,121640
29-1141,2016-05-01,561400,61150
21-1021,2016-05-01,611100,58420
21-1022,2016-05-01,611100,68260
21-1023,2016-05-01,611100,43390
21-1029,2016-05-01,611100,59950
29-1062,2016-05-01,611100,155430
29-1065,2016-05-01,611100,162960
29-1066,2016-05-01,611100,162860
29-1141,2016-05-01,611100,54920
29-1171,2016-05-01,611100,63830
31-1014,2016-05-01,611100,27340
21-1021,2016-05-01,611200,49690
21-1022,2016-05-01,611200,28850
21-1029,2016-05-01,611200,46980
29-1021,2016-05-01,611200,124290
29-1141,2016-05-01,611200,60740
21-1021,2016-05-01,611300,48990
21-1022,2016-05-01,611300,57430
21-1023,2016-05-01,611300,59340
21-1029,2016-05-01,611300,57130
29-1021,2016-05-01,611300,108680
29-1051,2016-05-01,611300,117020
29-1061,2016-05-01,611300,144030
29-1062,2016-05-01,611300,59950
29-1063,2016-05-01,611300,163120
29-1064,2016-05-01,611300,90840
29-1065,2016-05-01,611300,60480
29-1066,2016-05-01,611300,152850
29-1067,2016-05-01,611300,62810
29-1069,2016-05-01,611300,63730
29-1071,2016-05-01,611300,97410
29-1141,2016-05-01,611300,71710
29-1151,2016-05-01,611300,149950
29-1171,2016-05-01,611300,95510
31-1014,2016-05-01,611300,34420
21-1021,2016-05-01,611400,45560
29-1141,2016-05-01,611400,73820
31-1014,2016-05-01,611400,22950
21-1021,2016-05-01,611500,43970
29-1141,2016-05-01,611500,44400
21-1021,2016-05-01,611600,54140
29-1141,2016-05-01,611600,56800
21-1021,2016-05-01,611700,44800
21-1022,2016-05-01,611700,49650
21-1023,2016-05-01,611700,47210
29-1141,2016-05-01,611700,59810
31-1014,2016-05-01,611700,34530
21-1021,2016-05-01,621100,46210
21-1022,2016-05-01,621100,53070
21-1023,2016-05-01,621100,46820
21-1029,2016-05-01,621100,57680
29-1021,2016-05-01,621100,139710
29-1022,2016-05-01,621100,0
29-1023,2016-05-01,621100,179850
29-1024,2016-05-01,621100,0
29-1029,2016-05-01,621100,179810
29-1051,2016-05-01,621100,131700
29-1061,2016-05-01,621100,0
29-1062,2016-05-01,621100,195710
29-1063,2016-05-01,621100,0
29-1064,2016-05-01,621100,0
29-1065,2016-05-01,621100,169620
29-1066,2016-05-01,621100,190520
29-1067,2016-05-01,621100,0
29-1069,2016-05-01,621100,0
29-1071,2016-05-01,621100,100040
29-1141,2016-05-01,621100,61730
29-1151,2016-05-01,621100,154290
29-1171,2016-05-01,621100,98700
31-1014,2016-05-01,621100,28030
29-1021,2016-05-01,621200,157380
29-1022,2016-05-01,621200,0
29-1023,2016-05-01,621200,0
29-1024,2016-05-01,621200,124310
29-1029,2016-05-01,621200,185750
29-1061,2016-05-01,621200,0
29-1069,2016-05-01,621200,0
29-1141,2016-05-01,621200,58530
29-1171,2016-05-01,621200,118840
21-1021,2016-05-01,621300,43670
21-1022,2016-05-01,621300,49180
21-1023,2016-05-01,621300,50110
21-1029,2016-05-01,621300,67450
29-1021,2016-05-01,621300,133140
29-1023,2016-05-01,621300,0
29-1051,2016-05-01,621300,120900
29-1061,2016-05-01,621300,0
29-1062,2016-05-01,621300,177900
29-1063,2016-05-01,621300,189640
29-1065,2016-05-01,621300,95810
29-1066,2016-05-01,621300,203490
29-1067,2016-05-01,621300,182220
29-1069,2016-05-01,621300,185850
29-1071,2016-05-01,621300,95910
29-1141,2016-05-01,621300,66590
29-1151,2016-05-01,621300,151210
29-1171,2016-05-01,621300,99250
31-1014,2016-05-01,621300,26730
21-1021,2016-05-01,621400,38570
21-1022,2016-05-01,621400,56120
21-1023,2016-05-01,621400,40460
21-1029,2016-05-01,621400,45330
29-1021,2016-05-01,621400,138820
29-1022,2016-05-01,621400,58220
29-1051,2016-05-01,621400,135530
29-1061,2016-05-01,621400,0
29-1062,2016-05-01,621400,193080
29-1063,2016-05-01,621400,196880
29-1064,2016-05-01,621400,0
29-1065,2016-05-01,621400,174690
29-1066,2016-05-01,621400,204790
29-1067,2016-05-01,621400,0
29-1069,2016-05-01,621400,0
29-1071,2016-05-01,621400,108650
29-1141,2016-05-01,621400,70590
29-1151,2016-05-01,621400,170680
29-1171,2016-05-01,621400,103820
31-1014,2016-05-01,621400,30610
21-1022,2016-05-01,621500,40380
29-1051,2016-05-01,621500,113900
29-1062,2016-05-01,621500,0
29-1063,2016-05-01,621500,0
29-1064,2016-05-01,621500,0
29-1067,2016-05-01,621500,0
29-1069,2016-05-01,621500,0
29-1071,2016-05-01,621500,99130
29-1141,2016-05-01,621500,67920
29-1171,2016-05-01,621500,96720
31-1014,2016-05-01,621500,27550
21-1021,2016-05-01,621600,38270
21-1022,2016-05-01,621600,55360
21-1023,2016-05-01,621600,49520
21-1029,2016-05-01,621600,58810
29-1051,2016-05-01,621600,119280
29-1062,2016-05-01,621600,169560
29-1063,2016-05-01,621600,0
29-1065,2016-05-01,621600,142320
29-1066,2016-05-01,621600,0
29-1069,2016-05-01,621600,191550
29-1071,2016-05-01,621600,86460
29-1141,2016-05-01,621600,64140
29-1171,2016-05-01,621600,99290
31-1014,2016-05-01,621600,24390
21-1022,2016-05-01,621900,49350
21-1023,2016-05-01,621900,37960
29-1021,2016-05-01,621900,0
29-1051,2016-05-01,621900,108860
29-1062,2016-05-01,621900,180800
29-1063,2016-05-01,621900,155060
29-1064,2016-05-01,621900,0
29-1067,2016-05-01,621900,0
29-1069,2016-05-01,621900,182040
29-1071,2016-05-01,621900,94820
29-1141,2016-05-01,621900,65430
29-1171,2016-05-01,621900,100840
31-1014,2016-05-01,621900,24290
21-1021,2016-05-01,622100,49830
21-1022,2016-05-01,622100,59530
21-1023,2016-05-01,622100,52260
21-1029,2016-05-01,622100,62950
29-1021,2016-05-01,622100,124320
29-1022,2016-05-01,622100,65840
29-1023,2016-05-01,622100,78250
29-1029,2016-05-01,622100,129480
29-1051,2016-05-01,622100,123040
29-1061,2016-05-01,622100,0
29-1062,2016-05-01,622100,191580
29-1063,2016-05-01,622100,146230
29-1064,2016-05-01,622100,0
29-1065,2016-05-01,622100,168420
29-1066,2016-05-01,622100,190020
29-1067,2016-05-01,622100,0
29-1069,2016-05-01,622100,154580
29-1071,2016-05-01,622100,104300
29-1141,2016-05-01,622100,70580
29-1151,2016-05-01,622100,175110
29-1171,2016-05-01,622100,105770
31-1014,2016-05-01,622100,28560
21-1021,2016-05-01,622200,45140
21-1022,2016-05-01,622200,50880
21-1023,2016-05-01,622200,51390
21-1029,2016-05-01,622200,49560
29-1021,2016-05-01,622200,136590
29-1051,2016-05-01,622200,112940
29-1062,2016-05-01,622200,180100
29-1063,2016-05-01,622200,190620
29-1066,2016-05-01,622200,184680
29-1069,2016-05-01,622200,192040
29-1071,2016-05-01,622200,95830
29-1141,2016-05-01,622200,65430
29-1171,2016-05-01,622200,99630
31-1014,2016-05-01,622200,26650
21-1021,2016-05-01,622300,53170
21-1022,2016-05-01,622300,59500
21-1023,2016-05-01,622300,50770
29-1021,2016-05-01,622300,112590
29-1051,2016-05-01,622300,121590
29-1061,2016-05-01,622300,0
29-1062,2016-05-01,622300,0
29-1063,2016-05-01,622300,0
29-1064,2016-05-01,622300,0
29-1065,2016-05-01,622300,0
29-1066,2016-05-01,622300,162210
29-1067,2016-05-01,622300,0
29-1069,2016-05-01,622300,136310
29-1071,2016-05-01,622300,106860
29-1141,2016-05-01,622300,73520
29-1151,2016-05-01,622300,170990
29-1171,2016-05-01,622300,115720
31-1014,2016-05-01,622300,28810
21-1021,2016-05-01,623100,46520
21-1022,2016-05-01,623100,49150
21-1023,2016-05-01,623100,43790
21-1029,2016-05-01,623100,44340
29-1051,2016-05-01,623100,118650
29-1063,2016-05-01,623100,191310
29-1069,2016-05-01,623100,187680
29-1071,2016-05-01,623100,94360
29-1141,2016-05-01,623100,61180
29-1151,2016-05-01,623100,61610
29-1171,2016-05-01,623100,83510
31-1014,2016-05-01,623100,25670
21-1021,2016-05-01,623200,36020
21-1022,2016-05-01,623200,41570
21-1023,2016-05-01,623200,36210
21-1029,2016-05-01,623200,39450
29-1021,2016-05-01,623200,156860
29-1051,2016-05-01,623200,118770
29-1062,2016-05-01,623200,0
29-1066,2016-05-01,623200,204270
29-1069,2016-05-01,623200,183370
29-1071,2016-05-01,623200,96620
29-1141,2016-05-01,623200,59730
29-1171,2016-05-01,623200,101450
31-1014,2016-05-01,623200,24840
21-1021,2016-05-01,623300,44650
21-1022,2016-05-01,623300,49670
21-1029,2016-05-01,623300,50320
29-1051,2016-05-01,623300,120340
29-1062,2016-05-01,623300,190830
29-1141,2016-05-01,623300,60670
29-1171,2016-05-01,623300,60550
31-1014,2016-05-01,623300,24830
21-1021,2016-05-01,623900,36360
21-1022,2016-05-01,623900,39230
21-1023,2016-05-01,623900,36110
21-1029,2016-05-01,623900,44870
29-1065,2016-05-01,623900,57720
29-1066,2016-05-01,623900,184880
29-1141,2016-05-01,623900,57510
29-1171,2016-05-01,623900,99870
31-1014,2016-05-01,623900,24630
21-1021,2016-05-01,624100,38250
21-1022,2016-05-01,624100,43640
21-1023,2016-05-01,624100,39930
21-1029,2016-05-01,624100,42740
29-1021,2016-05-01,624100,129200
29-1029,2016-05-01,624100,0
29-1051,2016-05-01,624100,123770
29-1062,2016-05-01,624100,186790
29-1065,2016-05-01,624100,121710
29-1066,2016-05-01,624100,195950
29-1069,2016-05-01,624100,189620
29-1071,2016-05-01,624100,105110
29-1141,2016-05-01,624100,58430
29-1171,2016-05-01,624100,98660
31-1014,2016-05-01,624100,23400
21-1021,2016-05-01,624200,35610
21-1022,2016-05-01,624200,38430
21-1023,2016-05-01,624200,36260
21-1029,2016-05-01,624200,33360
29-1021,2016-05-01,624200,133510
29-1066,2016-05-01,624200,181510
29-1141,2016-05-01,624200,61510
29-1171,2016-05-01,624200,98600
31-1014,2016-05-01,624200,24500
21-1021,2016-05-01,624300,35200
21-1022,2016-05-01,624300,41030
21-1023,2016-05-01,624300,39600
21-1029,2016-05-01,624300,38090
29-1066,2016-05-01,624300,155810
29-1141,2016-05-01,624300,61800
31-1014,2016-05-01,624300,25280
21-1021,2016-05-01,624400,33830
21-1022,2016-05-01,624400,38350
21-1023,2016-05-01,624400,35610
21-1029,2016-05-01,624400,41840
29-1141,2016-05-01,624400,56210
31-1014,2016-05-01,624400,26450
29-1069,2016-05-01,711200,193600
21-1021,2016-05-01,713900,39900
29-1141,2016-05-01,713900,60540
29-1141,2016-05-01,721100,71470
29-1141,2016-05-01,721200,53980
29-1141,2016-05-01,812100,68180
29-1171,2016-05-01,812100,117400
31-1014,2016-05-01,812100,26820
21-1021,2016-05-01,813100,33580
21-1022,2016-05-01,813100,48130
21-1023,2016-05-01,813100,47780
29-1141,2016-05-01,813100,63270
31-1014,2016-05-01,813100,30490
21-1021,2016-05-01,813200,42670
21-1022,2016-05-01,813200,46150
21-1023,2016-05-01,813200,40160
21-1029,2016-05-01,813200,66330
29-1069,2016-05-01,813200,130850
29-1141,2016-05-01,813200,80460
21-1021,2016-05-01,813300,37690
21-1022,2016-05-01,813300,45040
21-1023,2016-05-01,813300,40430
21-1029,2016-05-01,813300,42890
29-1141,2016-05-01,813300,59260
31-1014,2016-05-01,813300,23580
21-1021,2016-05-01,813400,29190
21-1022,2016-05-01,813400,44820
21-1023,2016-05-01,813400,50810
21-1029,2016-05-01,813400,36190
29-1141,2016-05-01,813400,58040
21-1021,2016-05-01,813900,57210
21-1022,2016-05-01,813900,60010
29-1051,2016-05-01,813900,120860
29-1141,2016-05-01,813900,62100
29-1171,2016-05-01,813900,107840
21-1029,2016-05-01,999100,75040
29-1029,2016-05-01,999100,170630
29-1051,2016-05-01,999100,115930
29-1069,2016-05-01,999100,0
29-1071,2016-05-01,999100,92330
29-1141,2016-05-01,999100,81360
29-1151,2016-05-01,999100,166530
31-1014,2016-05-01,999100,36660
21-1021,2016-05-01,999200,43550
21-1022,2016-05-01,999200,49780
21-1023,2016-05-01,999200,42820
21-1029,2016-05-01,999200,47830
29-1021,2016-05-01,999200,140210
29-1051,2016-05-01,999200,110530
29-1062,2016-05-01,999200,185870
29-1063,2016-05-01,999200,145080
29-1066,2016-05-01,999200,206780
29-1069,2016-05-01,999200,159730
29-1071,2016-05-01,999200,98390
29-1141,2016-05-01,999200,64450
29-1171,2016-05-01,999200,85090
31-1014,2016-05-01,999200,29620
21-1021,2016-05-01,999300,51270
21-1022,2016-05-01,999300,51730
21-1023,2016-05-01,999300,47930
21-1029,2016-05-01,999300,59590
29-1021,2016-05-01,999300,142170
29-1051,2016-05-01,999300,119740
29-1062,2016-05-01,999300,186440
29-1063,2016-05-01,999300,176380
29-1066,2016-05-01,999300,0
29-1067,2016-05-01,999300,0
29-1069,2016-05-01,999300,170330
29-1071,2016-05-01,999300,95780
29-1141,2016-05-01,999300,62510
29-1171,2016-05-01,999300,95210
31-1014,2016-05-01,999300,29110
29-1141,2017-05-01,221100,77980
29-1141,2017-05-01,311600,59080
29-1141,2017-05-01,322100,65890
29-1141,2017-05-01,324100,74120
29-1141,2017-05-01,3250A1,75070
29-1051,2017-05-01,325400,125140
29-1069,2017-05-01,325400,200920
29-1141,2017-05-01,325400,84070
29-1141,2017-05-01,331500,63590
29-1141,2017-05-01,3320A1,71820
29-1141,2017-05-01,3330A1,64880
29-1141,2017-05-01,333600,51750
29-1141,2017-05-01,334500,68380
29-1141,2017-05-01,336100,72600
29-1141,2017-05-01,336300,68760
29-1141,2017-05-01,336400,83370
29-1141,2017-05-01,339100,72760
29-1051,2017-05-01,423400,124230
29-1141,2017-05-01,423400,63610
31-1014,2017-05-01,423400,0
29-1051,2017-05-01,4240A2,121570
29-1141,2017-05-01,4240A2,75310
29-1171,2017-05-01,4240A2,98120
29-1051,2017-05-01,425100,119160
29-1141,2017-05-01,425100,80860
29-1051,2017-05-01,4450A1,125850
29-1171,2017-05-01,4450A1,105250
29-1051,2017-05-01,446100,123660
29-1141,2017-05-01,446100,71740
29-1171,2017-05-01,446100,115410
29-1051,2017-05-01,452000,128610
29-1171,2017-05-01,452000,112920
29-1051,2017-05-01,454100,122790
29-1141,2017-05-01,454100,72130
29-1141,2017-05-01,481200,60530
29-1141,2017-05-01,482100,73880
29-1141,2017-05-01,491100,68030
29-1141,2017-05-01,493100,68140
29-1141,2017-05-01,512100,0
31-1014,2017-05-01,512100,0
29-1141,2017-05-01,518200,61850
21-1021,2017-05-01,523000,44280
29-1141,2017-05-01,523000,67060
21-1021,2017-05-01,524100,51490
21-1022,2017-05-01,524100,55330
21-1023,2017-05-01,524100,57060
21-1029,2017-05-01,524100,69660
29-1051,2017-05-01,524100,121870
29-1069,2017-05-01,524100,0
29-1141,2017-05-01,524100,73470
29-1171,2017-05-01,524100,100720
31-1014,2017-05-01,524100,31930
21-1022,2017-05-01,524200,51390
21-1029,2017-05-01,524200,71570
29-1021,2017-05-01,524200,135310
29-1051,2017-05-01,524200,120790
29-1069,2017-05-01,524200,179320
29-1141,2017-05-01,524200,66750
29-1171,2017-05-01,524200,103430
21-1022,2017-05-01,525100,68590
29-1141,2017-05-01,525100,72690
21-1021,2017-05-01,531000,53630
21-1022,2017-05-01,531000,58920
21-1029,2017-05-01,531000,53080
29-1051,2017-05-01,5320A1,119330
29-1141,2017-05-01,5320A1,63400
21-1021,2017-05-01,541100,49870
21-1029,2017-05-01,541100,63080
29-1141,2017-05-01,541100,78950
29-1141,2017-05-01,541200,75680
29-1171,2017-05-01,541200,47470
29-1141,2017-05-01,541300,72180
29-1051,2017-05-01,541500,124730
29-1069,2017-05-01,541500,169080
29-1141,2017-05-01,541500,72410
29-1171,2017-05-01,541500,112960
21-1021,2017-05-01,541600,57340
21-1022,2017-05-01,541600,62010
21-1023,2017-05-01,541600,44110
29-1051,2017-05-01,541600,120630
29-1062,2017-05-01,541600,0
29-1069,2017-05-01,541600,0
29-1071,2017-05-01,541600,109880
29-1141,2017-05-01,541600,72160
29-1171,2017-05-01,541600,114420
31-1014,2017-05-01,541600,23470
21-1021,2017-05-01,541700,40000
21-1022,2017-05-01,541700,55940
21-1029,2017-05-01,541700,50660
29-1051,2017-05-01,541700,118900
29-1063,2017-05-01,541700,192820
29-1067,2017-05-01,541700,0
29-1069,2017-05-01,541700,145670
29-1071,2017-05-01,541700,103350
29-1141,2017-05-01,541700,70130
29-1171,2017-05-01,541700,97830
31-1014,2017-05-01,541700,35510
21-1021,2017-05-01,541900,39050
21-1022,2017-05-01,541900,53410
29-1051,2017-05-01,541900,122100
29-1069,2017-05-01,541900,127090
29-1141,2017-05-01,541900,67900
29-1171,2017-05-01,541900,96880
21-1021,2017-05-01,551100,43960
21-1022,2017-05-01,551100,56390
21-1023,2017-05-01,551100,43240
21-1029,2017-05-01,551100,60670
29-1051,2017-05-01,551100,124960
29-1062,2017-05-01,551100,0
29-1066,2017-05-01,551100,203690
29-1067,2017-05-01,551100,0
29-1069,2017-05-01,551100,0
29-1071,2017-05-01,551100,107060
29-1141,2017-05-01,551100,74060
29-1171,2017-05-01,551100,103790
31-1014,2017-05-01,551100,28500
21-1022,2017-05-01,561100,59050
29-1051,2017-05-01,561100,121760
29-1069,2017-05-01,561100,0
29-1071,2017-05-01,561100,87600
29-1141,2017-05-01,561100,72380
